addr,name,owner,score,online,gps,sync,rewards_total,rewards_today,rewards_yesterday,rewards_24h,rewards_48h,rewards_7d,rewards_7d_prior,rewards_30d,rewards_30d_prior,rewards_90d,rewards_90d_prior,rewards_365d,rewards_365d_prior
11qATq2rjQmbxwTqt2Hnz2dJk1H3WyfSfdVYx63i1vowiTxe6fz,shaggy-bone-pigeon,13WXzytiu63cKSPZNQYbKpZdWPrh97JJuRSNUbJNW4zVrubWfVh,0.0,online,-,99%,54517713016,281370908,1823433083,1190726641,2104803991,5955053045,6280095051,31662080307,21712529420,54517713016,0,54517713016,0
11QLiQfL2LXwHSAXRSvktqKL6zthZpW3xRJJCCcJYPq2pnYoR25,shaggy-clay-salamander,14r2aBuBuFBa4aUz27c4UPkerU1vYx4PHMi8Y1tXdbochxfeVdK,0.0,online,-,99%,36979322592,0,20731230,20731230,44850036,87628707,94645965,13471308272,2583138838,24162809696,12591967180,36979322592,0
112HvzywENaTHjfF7cXaqznahNQ29NuuEjMfTMYsRe5pT6rJGfXC,shaggy-licorice-goldfish,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,3291346541,25498509,265048390,290546899,1191131434,1762727935,277832965,3106952020,136859360,3291346541,0,3291346541,0
1124tdDNJDHUMyjCCTbHiRYhCRwPv9uozC5j7TMJANrX1dUhWoSb,shaggy-lipstick-raccoon,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,99%,365192670831,0,0,0,0,0,0,209594818,178171383,947042236,116912221,256736847401,106885586210
11kG7nGup6jJyXmB1PaTJeKD3ZzvoccCjNgVFUvKBYd2CEY9WSW,shallow-boysenberry-quail,13TNcwXgrnmPSCcWPsNQNxtsUyVtP2K46TwLB8XAAYDsFda1KQ5,0.0,online,-,99%,1115040628,0,560524253,560524253,886933329,1115040628,0,1115040628,0,1115040628,0,1115040628,0
11CyBYnACTnFdZU9RsVMdXrgBH7xUFkY1okiqtiXZqkDLEcbhiE,shallow-pistachio-perch,132M2XxbzwQ8kqcsog32VzD2rReFX4jL2TeEfaGJ3JtN43Pu452,0.0,online,-,99%,49756387904,0,507816326,507816326,608111976,2458728562,2472717137,9447935211,8363836160,29153757004,18537111217,49756387904,0
112ufNN8kXTmhg4ZXsFi41A17HKc72oKbioZYwES1ESppzKKMGJ8,shallow-umber-sloth,14soJpKSchF4RkJUMRFH3aYpBRZe4vpXqgU3yaPsjAa21qce3QJ,0.0,online,-,99%,31305880499,112155363,739594547,851749910,1667397622,2845835079,3193593875,13901428959,17379985484,31305880499,0,31305880499,0
116rY4sGkmssbVtdRwBBSAs2zRmKE5PtBxMAvjEbnqZgtdyHuMB,shambolic-bamboo-cobra,14DmtM9yshwhBcycjUDEctUuEaYKPhDMiAEzSYSH6modH5Z3SDz,0.0,online,-,99%,409875104864,345456649,2443673160,2789129809,2789129809,8285218328,7636421869,43492784637,62914211665,153843578087,156920941144,409875104864,0
112kLjzZBFBenZHAVZUQrDNhxtKMc8t7BxgeHvHWthrLjfgRKhU1,shambolic-burgundy-dinosaur,14ftWwQ574MjZAiEM78ZzT3HFmemsL8ZwCYDzmNdExLTgyez7zD,0.0,online,-,99%,14118030973,42278338,424622487,466900825,594535647,1472755332,383047713,6895507303,3230858709,12171166847,1925214421,14118030973,0
11jkc8swbc9zdg2j7VyXzyyEhzkPFiJumpTd3UsoPpTk2ZbbRaN,shambolic-macaroon-gerbil,14MzrdwDkGMqgegavufzEaPFt3yYLE2R3bV1tSUBJNu7AgJKKDY,0.0,online,-,99%,18131848791,266411301,951584301,1217995602,1217995602,3505079488,5342701787,18131848791,0,18131848791,0,18131848791,0
112Xjz2f3cp1DcHqfshBX5WmTKzfuS7dSa9soY43r289AjShSsAs,shambolic-spruce-nuthatch,12z6C86fYt9GPR3RmZX8DgLGuuQSqd5fi5zZzJYKsPyEk6syJzB,0.0,online,-,99%,57432325221,162494754,1832364330,1994859084,1994859084,1994859084,4401368534,19437675373,7129914583,36530171987,20562176974,57432325221,0
11D9G9doAWnVoB4EzBjvyurdcFjMuHHZUecV3f1La1AgbKeGckV,sharp-brown-carp,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,99%,837280549970,160270005,1452000896,1612270901,1612270901,4276455378,2727229904,16064081860,36327847,19045278419,33778558123,409556005114,426245340177
11SQ3PDz2GNuVG9a2S7qPKbDJJUMoWgnsNwNUPLsSSq3YeD24wG,sharp-chambray-blackbird,14haNJ93cUsR5nsV4ic7BU6bdrM9zuCW8AuuP7iiK4u1Rzjw1LD,0.0,online,-,99%,96341182326,127416089,2722449803,2849865892,2849865892,6918956790,10342226913,53649341847,30649843588,87764683303,4842548854,96341182326,0
11waTANEJeLp67KXNArPVcthypeB6YW8GaTQu4DTfNhuBy5f1PE,sharp-flint-bird,131tNe9E9GSec4Wkbz6dicuEDA6wi627fpTRihhmtE3enWzeqxd,0.0,online,-,99%,187526686687,0,54029776,54029776,54029776,114632825,185509777406,185867617173,601844586,187188033801,315072158,187526686687,0
11BWmdodznwP2TVfZkQo2H52XLiM16iWJMFDMVtz1xx8e5fyDiP,sharp-hickory-llama,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,56331959256,0,1720001492,1720001492,2384701116,7850580214,6226658601,37740276274,10274079196,50849296796,5467727104,56331959256,0
112PLiA9a75Se9EHyCc9zWbpQrBb4Ke89BcaHURKtihrWbJYnWYk,sharp-lace-pike,13ZXWXRSKoaoiR9LwsgKXd2xcR46XPT7QaTenKbpKM1MuF7VzQu,0.0,online,-,99%,139655423640,42675551,378081188,420756739,440042535,1099893404,629536939,4551917626,16204640853,38217403221,33125277708,139655423640,0
112tJbSraxTCrQZibNg1RLqD8QTajKrzxCjKdTn2MD8uQ4KupHYo,sharp-pickle-chicken,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,179207711031,4649691,0,4649691,4649691,4649691,0,4649691,34777402558,54164890566,71853115369,179207711031,0
11E8jYiJJTuB6dvdz13DcyjQJFaHp1XzNvbSnqZvc6B4pLyX3Wv,shiny-cyan-pig,13NVHGUnKLSyAng38atyNLsxz8voCHmmvRkzmhjkXUzaENzgNr8,0.0,online,-,99%,15540716070,153982380,508202233,662184613,1235029686,2698613914,1471607590,11002865262,4208009085,15540716070,0,15540716070,0
11M6UfmbJPHPogrSKdpPkSaCJiYonpoAxvBZsmPTrKUDswKUmvX,shiny-eggshell-cormorant,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,64011664292,49871523,1136468067,1186339590,2239061339,3604846770,3715385402,8406376187,1379278142,11570037772,52291772243,64011664292,0
112RjJLhV1ftpsjGKDvpq4yfiJMyWYazZNJXPuuCkHBXMSwneg7J,shiny-myrtle-pheasant,13Ka2pN4dSBSV9o6DQVLFCzYRfHqtZszgDvm9kf4fUqnXdbk9fT,0.0,online,-,99%,95146769524,185453204,2769610328,2955063532,2955063532,5859301367,8185373574,39061110608,33389367954,95146769524,0,95146769524,0
1128K7D9jgWBxfYDAKyzD84ekAe3iyjKPrG9C5QCE8XMpcRbQ7aG,shiny-raisin-seagull,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,384598580970,0,596217784,596217784,1198816563,2470174956,2114795389,14574316507,23268621215,64175372563,132936318056,384598580970,0
11bbdhkCdvkwDwVDaccK6xSoj2ttiyGN3jEtBmKQURvQXmsz5Yk,shiny-tartan-bat,13BdaEWN5ToiMbZtFEE9HQxTtD1XYxqvGSUcDR19cE61skiJth7,0.0,online,-,99%,586947235237,192047171,1454400128,993559103,2507353030,6893521919,3005032901,37835557622,42637530351,140776287990,198661716407,586947235237,0
11Mmj1Uh7nBT9BzmoSWjZCaY3PPTDHQrueJcMvXUH1Q34a5cEFx,short-basil-lynx,13CVyPNr8HxZUZ8yDeu5UjbhJrH7tLXCzK8doNy28JzEtw8M6aS,0.0,online,-,99%,2687026504,31114091,171471846,138725749,304829739,661391833,899636265,2687026504,0,2687026504,0,2687026504,0
11t76ohojxWF7jAuUKcC9AS1W2TmEeBdme3o6u2thMQLYJAgHzv,short-butter-beetle,14EyGu1aGV6nyo84QVCWGnqkVpuh3uCK7f85S8w7jrQ2aAK8VCZ,0.0,online,-,99%,170326964473,159445589,1035788699,837307430,1832175074,6960368650,6507098484,32736026372,40620779672,122889840435,33727040437,170326964473,0
1175t245b3xdUVxf7TSVSgSi64AsofhmZWCjmQinFagcTd7RkiV,short-fossilized-poodle,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,43561477004,111502471,378880774,317422657,725142555,1710192647,1060103410,7289527130,8800913523,27353212862,10049269881,43561477004,0
1121oTqPHW63nc6wVkXuamhVSFdBPFdBc6Cx7Spa8oYCQTokWSrg,short-malachite-porpoise,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,293074022138,169164442,1596291551,1765455993,1765455993,4801940654,6600224678,30453957594,41004258062,119480171144,89008956823,293074022138,0
113rZ1vj99dvuykkKpJDQ3QuUzw4pDsJrv3iovsWZK5ywu98mB6,short-mossy-crane,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,6727280205,19225595,244402725,263628320,303582551,1408517874,1450366662,6626872484,0,6727280205,0,6727280205,0
11PFVtZjigviF2h3ASE2YgPvf99HSKMp37w99pcChar8iCqHCsC,short-neon-marmot,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,154540665606,476670362,636774988,1113445350,2823502638,4733439731,3218794047,18531505785,26730478564,50613805208,103786367031,154540665606,0
112BD7TYVGLoNHu7uczuPkfYsUSjmA7Rs3umk6iC7TVnW69pJH29,short-opal-fox,13xFsGNpMGpcgvPQAnTFDaRgEFjfgMGRdzYuW8L8uqPDnTPRw5g,0.0,online,-,99%,134383809575,350717331,2051484714,2402202045,4465469424,8787977337,7512893007,39438140895,981884205,45909332700,88436367886,134383809575,0
11pGuuJD6SZ5PyyHQ32GyAmMp7AN4rXLWmPMjred36p6fk9XqTK,short-orchid-elk,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,1147882676927,0,2633431351,2633431351,3025556564,10213077545,572361846589,611702950597,81084591222,782863910476,120014091474,1147882676927,0
112rtZ99odiL9hntnyD586fxM3aiEkywhc3YjpT9yHcTe6A39rh6,short-pastel-worm,14YyeeqQDH6JBsw9SRz5cskWyDRsxnpvdXzrjxxMVnUAY53mAVH,0.0,online,-,99%,13876282315,0,219852381,219852381,260432976,901830614,312209646,2859632378,5806975005,12925230257,920337682,13876282315,0
11mz1xETz2rwhEWLmjG5p1XPvSq7dHbp9BF9F8PnTtvEDEzXyuD,short-smoke-dolphin,14n5jDV6WX1mhWPWu6d142xJqCMQtEhSDb1rhgUYNqkWdRLUjYJ,0.0,online,-,99%,21358624342,0,10344021,10344021,21235722,250291643,295425164,1126276965,1457661648,3965663974,7373865112,21358624342,0
11YWGzhKH3vFsVdVrB4kWXujjefUKxigVGyqw366mq5QMmcatiV,short-tan-salmon,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,204280757295,274824283,1820951411,2095775694,3909889033,8614465476,7629737427,41762341828,47068422028,118855910300,48285316535,204280757295,0
112fKQ6C7Yt6HS9x9z9JpLkheuvduV6DZHWSMmR59o4qtQMQ72CN,short-zinc-pony,14mtsu7XevT6rdN2VzxscAM4atfRkwE8CCCtFq4uXac8GjRGE15,0.0,online,-,99%,39392858821,0,310525028,310525028,310525028,1588953071,6421272285,13610611040,11870514716,39286864878,90973032,39392858821,0
11Cj2gJBZxnNa3eabdtqZCC5jjTwZX65JzdemCNttP36eK24BDT,silly-glossy-peacock,13frsRuCF1bkPPThfVY3PYmVkj2z9y7vbJEPnYRqp3T4i64mW8Q,0.0,online,-,99%,487050292967,675446475,1639408065,2314854540,7513918221,11878560695,13484099536,64860433558,65997750527,179137460326,131307919414,487050292967,0
1128W4ezspxm5XE9FoUbhCGY2ieJA73rnMjEh3ym4DVvJkv5WpgL,silly-macaroon-wombat,13cCFt731Py4ceHitvsKL9T2gqd3P1irqPRuBirq7ovdfkx6Ecg,0.0,online,-,99%,45092353426,175795587,1853401117,2029196704,2029196704,5477029335,4051888515,26155210149,17515028658,45092353426,0,45092353426,0
11X683ZuSkFK15PhTPHd1yN3vSsQDDYEKqChDio6d9yGcLL2zBQ,silly-sable-snail,13HmjB3XeJPC5MaB6VNygXd6btgHpfYwobnS4K5rPo73j35qWRv,0.0,online,-,99%,19645949855,4020653,49318391,53339044,53339044,159372513,148116131,1138432887,8559595354,12972582087,3949392962,19645949855,0
11JMELLZD9D3NfXXQFu9yMhj9bo3mv4F79cq43YHx94HoFVV8o7,skinny-bone-crane,13vK1Y7FbaVL1dPv85kPhNBhADdADXiWdD2ZwtbrtMkctEBfxSh,0.0,online,-,99%,101992482893,170925314,3079739110,3250664424,3428906566,10952932184,7726044394,43250561818,47624640645,93788782632,5305627280,101992482893,0
11MGzb8cCxKNpRpE1ERvaYqiTp1rw6U3ZnPEriCYXLGVziQiURg,skinny-cloud-starfish,12zFMAvUpaHrEtWX2Y2U8ffTRs5TGp1w4uPbRPdEPtZ6bLRovPh,0.0,online,-,99%,2265949311,0,23439482,23439482,29688170,363185546,406752154,1619416053,523052992,2265949311,0,2265949311,0
11KCJ9MQszoVFUd3Ci9sUBh5h9Pto93tPx6wFqDaqFjQHodrXCM,skinny-eggshell-armadillo,13LUnvtRMLxEsSf1qDUy8TsVjWmx7m3e3e75yqif9jmNw2UvZQC,0.0,online,-,99%,607610419,0,33736039,33736039,37866454,146052220,50089968,607610419,0,607610419,0,607610419,0
112HL37iyenPMZVNr45K7bLiP21Bepyq2E8BgzZpgrGfWHmnZGjb,skinny-fleece-mockingbird,132cxNBL8gKcxB4SpPbxr7B2y61jRNz5nMpmLntyQMDT273KxGw,0.0,online,-,99%,1314258212262,0,0,0,0,0,0,1672013228,10707134306,38219165274,42610000536,559112780970,751830566809
11jo4Z1w8dy7akNu29K99UkRNe7Vz6PLY2ixswJqEwQAzrkXRw8,skinny-frost-llama,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,41438081431,6168830,30369420,36538250,47803314,155901229,143394883,4626440481,1800582877,8538653550,32785596666,41438081431,0
11UtFY2Vu3V5p7VQWVvHAdqKyjPaZN9EifuAjPDsv6SDaEKXzNW,skinny-glossy-seahorse,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,343224062614,48592046,3432318881,3480910927,7181153394,10695202045,10808786937,55776097864,61219723144,188317303776,150978273440,343224062614,0
11GYTs4sk3v1sqtHXvb6aRbWYi1udUVDvQyUW1zQdAs7A4yxs6B,skinny-lava-rat,13cMAgKsXUDSgavp9FjACRabwq4P2cHjLYzjSQN2ReLWm89BwrZ,0.0,online,-,99%,58447759623,5374215,519212322,524586537,1553658320,4307743006,5380169347,23579979335,9684808275,44768736146,13394225319,58447759623,0
112rcnxMgQkkL5ATtKPeQPp5PSs3jpf7bYYKPDpYeg5gi6sLXmj8,skinny-rose-lark,13gpCDTzKyNCpjeSTUE8eT4ibfgcinCSrKJBY5y67rLukmFEkuE,0.0,online,-,99%,7202413080,6168830,11409189,17578019,17578019,17578019,223643520,481137224,5848078041,7202413080,0,7202413080,0
11iVVdTzVA9xVMKqSJzp8eZaQ87gNW9ewqQ7jVgaC5M1fUaaDEJ,skinny-sand-ferret,13oS2fQS42eBY2uDpTACCXxbPSfsk5rfNani6kNZpetRgvY8DbR,0.0,online,-,99%,380942845690,51249052,1455100275,1506349327,3840472043,8651603204,5441353106,36063432490,50964186729,142272754403,161682146603,380942845690,0
112s95AoFZHduMrpAtm7bZwBh6syFSn2imBySazxtw7xFyS3rseH,skinny-watermelon-cougar,13CVyPNr8HxZUZ8yDeu5UjbhJrH7tLXCzK8doNy28JzEtw8M6aS,0.0,online,-,99%,102852687370,75,451939863,451939938,451939938,1117357792,732448423,3289672064,10193497491,30674058079,71699747492,102852687370,0
112RHapRiAyYDteDs35PC8fGP8nashN9VvvvAGopReBfJkruf7Ko,sleepy-cyan-mantis,13LUnvtRMLxEsSf1qDUy8TsVjWmx7m3e3e75yqif9jmNw2UvZQC,0.0,online,-,99%,163378622,0,33307198,33307198,44152959,128540747,6937371,163378622,0,163378622,0,163378622,0
11g4aTZMih2BZBGCvTkXp74Zmdp7i8SwfxUGV3wbe6bcDcAWx9b,sleepy-gingerbread-dachshund,14ZvqzyLuqRkZPEzhzT8tQ8Qgk91ErdhFt8eYA4vDmv4oZbgf3u,0.0,online,-,99%,810798753013,4048818630,1274619905,5323438535,6709182522,12339064725,7577585984,47693845680,73554448219,208389237481,345892071790,810798753013,0
11Y6rhbjK7Xxs4aCCx2iMXujMmF84UT4E2wnjdDDYCxWgZz4yzc,slow-admiral-alpaca,14fyR5oDPAM6ysibU5pXGuNDJLAgWdEgx7ppQsDteC6Hv7X8JfJ,0.0,online,-,99%,10342618701,25498509,252744942,278243451,461603291,1514701836,1794632593,6568907038,3197874868,10342618701,0,10342618701,0
112R1dgg1e72K8UToFzWJWnLFAzssWvqLJKyizy78VK8Zkvy2Rus,slow-beige-snail,12wkpWNRnr6x2k6Z1FdSiUdMr2X6yfU9Ly6TRgPWuRqdc8wKHzR,0.0,online,-,99%,65780631269,58075155,582917507,640992662,1099784867,3464418365,3513990492,15226976503,23893509382,65780631269,0,65780631269,0
1125NJABZ8mH7dk1p3DWbmt4YwmVFETFt1bCufDKLjKXHnH5xEYf,slow-daffodil-puma,14KNo4KQ6XgXMko4bxqLcc8J3Zp789ZAYUpiL3TvcdjHPDituRe,0.0,online,-,99%,12517444432,6548111,108817245,115365356,183222700,902848360,478777693,3929984893,4951194821,12517444432,0,12517444432,0
111A1ceuoQZHMc7b9BUutfGeyTKp35mknAgnuYZW42tYxAWwU43,slow-daffodil-tiger,12xtfEKjqpGApVh4N5NMDg49urWBjP4A2Hfa2Hzge6AMfFLzYU6,0.0,online,-,99%,83426477453,107543191,1355669659,1463212850,1463212850,3247392748,2499656960,12698326273,16579473506,38324867942,4349971394,83426477453,0
11ZesqyGjBeS3ug54xLwiLYMWgCxLCjDrdn8YeiCbd16zYyStyk,slow-lemon-hippo,137SRsDdjmL6wPkVapYy1ikzmGRyeXhLkjq1azZzQWbMyTh2ZdU,0.0,online,-,99%,26474001608,6927272,567395632,574322904,1439100101,2946680615,1693286452,9542251281,7667726143,21574448980,4247986511,26474001608,0
112fCZ96Mam7Ros1QqodJh42aHMYwYF8p3Tiyr2H5k1owN6BZwWR,slow-pewter-copperhead,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,5813248879,0,28063810,28063810,34744034,109984660,109686479,5742925305,45817700,5813248879,0,5813248879,0
112u9YUkupCR3eSvC8Tgk9UH7xcm5djKjviUS4UfwoBuE3eqhHQv,small-daffodil-cow,12wkpWNRnr6x2k6Z1FdSiUdMr2X6yfU9Ly6TRgPWuRqdc8wKHzR,0.0,online,-,99%,58239234706,68612850,681186321,749799171,1872976225,2454432935,2920030607,12475194260,33298463727,58239234706,0,58239234706,0
112kcvg2dHWEs2BKKzT84De5zoJ5YDxafuxcjXWFqt3AkL9iXXcC,small-fuzzy-ostrich,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,205318010284,334740562,1722963495,1270170501,4239485343,9273843904,8492625862,34500561321,33727075376,110026076582,93834863225,205318010284,0
112L19cL6U55TfZV1pB3pKPbjXktcmYCGwNsq9DkWpn8pmXFBxFA,small-graphite-flamingo,14QNoF33uDV5pCgZHzzjSvhMDwefhH9GAiujbXFCbkfGmiTaHCE,0.0,online,-,99%,344816143558,157730824,1944999375,1484009277,3673434331,6811825515,7415031677,36776329449,45485355976,136638988338,101229855151,344816143558,0
112Hqp6HikbQzXNKfm8ZNttw26skazqLfKqrQpM5yvbzrVjt36hX,small-onyx-hawk,13ssBcjLfLERirnaym29niacWaPpyvycg4tzXVq7xKoGqEMYN58,0.0,online,-,99%,70933255257,6169288,960242262,966411550,966411550,2457896339,1633347797,10671426738,17102531430,44297385523,26148468624,70933255257,0
11SpyZHG185fRpRTbcQFV9u4hAPfgFLA8pqsH8xnqQdPbLjSPnm,smooth-carbon-dalmatian,147Uvneh8H7YdXoaJtjrvKo5WJYGaGcJ3FoTyNgjucTjoUrPMAZ,0.0,online,-,99%,51360390746,0,1082390620,1082390620,1531595869,1678212814,4649436773,13691384485,13469855496,38487455689,8552404484,51360390746,0
112unuCJNRrPwodwVJV2fz1KjPxL7FUwdVykiRBG7ZJhkjTEtpPX,smooth-fern-dachshund,14RhEs3bVE9WYryYjdBG3LksJVhd9Wp5fxPLRQeHebTrPKReeyE,0.0,online,-,99%,1140630802223,12728271,568122482,580850753,580850753,925514021,53542667,1821749091,7127358515,9595905753,31042183222,585155775985,551967381126
115KXni2gZuRYgxPFT7r4RYWgFmvDC5ThkVW3bD9nG4kKYEWuTv,smooth-flaxen-urchin,148f6FrFVro4Yoc9FBoWRPVrEMusDGWZew2zgeSWBybK2CHmNKW,0.0,online,-,99%,17708738442,23310836,995859636,1019170472,1019170472,3198226610,2997900469,13179197764,4199994187,17708738442,0,17708738442,0
1123LEUDdkvZ586EzZ5T1FdEqfzUhs2rHktR6PFHz5v6YGe9ieau,smooth-gingham-sheep,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,3827281381,0,782335057,782335057,1600011197,2976526197,0,3827281381,0,3827281381,0,3827281381,0
11X8ohsmQMhMKeForWCKJs36nBP8T4DCeHwN4Bj8XHL37sMDtSN,smooth-latte-chinchilla,13Ka2pN4dSBSV9o6DQVLFCzYRfHqtZszgDvm9kf4fUqnXdbk9fT,0.0,online,-,99%,11978480544,0,176370773,176370773,708280347,1569499235,1675428924,8492856045,2485217090,11978480544,0,11978480544,0
112BV97Q3b8WHqfMYhApjyZAmgwGUcK7Pp3fN258hJZDjgJ5kv5n,smooth-scarlet-porcupine,131VkRsrWR1tKBYpu5LhCaYzrjaWzX7GK79CQMixzYV6kgLQ1J6,0.0,online,-,99%,115306135398,11096211,133382596,144478807,1047443868,5350258983,1076168306,16934176168,18486842745,62205663238,51728843817,115306135398,0
112XKPuAbTEfDtDXH5rAHFmod9A9pf8hb7gMUxsiTYTj3TKCMr9n,smooth-taffy-goldfish,14DBgXceEKZfTMcVp7LB3VnnrtrLd5iuJoZngvL8FWUQTE4WKKL,0.0,online,-,99%,42200243277,0,1419361543,1419361543,1419361543,4417556237,5073098738,23331125281,18278941761,42200243277,0,42200243277,0
112d8AWvRuRQSfDUmG34JhxvwxrwC6bkqLHAoJih4zdLxPvjwCCM,smooth-wooden-nuthatch,14F58GHtFg9U4QTHudEj6Cdi9Fs1apGYEzaZqfoiu5oDgdEG4rr,0.0,online,-,99%,516304253,0,37747123,37747123,37747123,82929473,83726597,459890489,51593750,516304253,0,516304253,0
116Zgg9fpWa9g1Y4GcNyRJj4nEWwmZbnwU6nxkcBzH3ikc2xkLy,sneaky-plum-panda,134twcgpoXo58MhB3GfRMX9vgSmAnp48U1T7GDa4JoK6To2bZdw,0.0,online,-,99%,84540214685,129829086,761921136,891750222,1590911475,3225860925,2247615643,15129039247,15504793575,41338763128,42612035717,84540214685,0
112UiP5GwbeaUxD5RC1wBkagxiZerBhq4mU3nv9TxT5GkWq9TY6S,sneaky-sage-bird,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,514630526794,0,393363066,393363066,743915056,4279375382,369286636450,390268600191,29411038426,424987876587,89596235114,514630526794,0
11wjRePyYiT68Piij6ASmtmw2Ly9vnmMsvSkSvm4qf9jGwmJmav,soaring-burlap-panther,14jF6o775mdvRTiqeCfF8pgQ9imgEGiJYfb2wYCDUA3DD9a471f,0.0,online,-,99%,68497081070,361261551,1628021614,1989283165,3890654778,10010662519,1392312446,14212430201,1524213382,24734164125,43644232375,68497081070,0
112tkZyd5QECo5vzAy7HXMHB5uHt7axN6TXayE7UDr6aj6ja2wV2,soaring-cedar-peacock,135Z69iohre1geXegCrXpNrtQ4Yd7qjdEh1pSHm46v7mhA7gBye,0.0,online,-,99%,2590136984,0,41280122,41280122,84194628,192665397,211905566,896935547,1635772858,2590136984,0,2590136984,0
11XYsGJKjCxFKd4WtGah2oJpNmVkBEgY5Y3QkFhXL3C2Wfnv8T,soaring-coral-robin,136KSniqBrgEoHwos8tocufmzUX9jetPYSLoCkYDuzatyRgbcc7,0.0,online,-,99%,7392604585,380072481,848467406,1228539887,2264112298,5771774540,980934582,7392604585,0,7392604585,0,7392604585,0
11to5E3c8oMkGE63ctxhyWum4TJuG1CPDP79szaRpnQosBCVPMo,soaring-dijon-pheasant,13pNy8DKnf2jLTULzR7KiLvSXhHmXSjJDshmpX6VV2Fu4xCaRT4,0.0,online,-,99%,228340761250,0,1670087787,1670087787,1895405484,1941141546,217362973,14760509220,45718333209,107028761861,97110699377,228340761250,0
112ptFzumdiWbBZfE9rtuWaMiXdcgmx8AJREyenmn3sBrXrcoTX1,soaring-punch-mammoth,13NrTQR32bCjPejvzLwKmBjeieZykBVbmoR7FKqKHFjVJocecak,0.0,online,-,99%,26295368401,0,1189722590,1189722590,1737975275,5488579384,5663939867,23831296141,1664313123,26295368401,0,26295368401,0
11Y7mHu99KzETjA2M6gvqU26QiTMs66b5v9uLoccLBruUk4gWaQ,soaring-rouge-gorilla,132mCJxuLZVinarF4t7xJtrDWNzp9xkNWcDx5GUPfHBhaMFgwkk,0.0,online,-,99%,48774700666,5374215,724678704,730052919,730052919,1978224792,2515587396,12345986104,18853306351,48152191211,607962392,48774700666,0
112W1PLcPR1pjKs5gXSsvixuE2xZK5miHWZBdth9fwNwQ4yCBVCC,soaring-topaz-gecko,13CVyPNr8HxZUZ8yDeu5UjbhJrH7tLXCzK8doNy28JzEtw8M6aS,0.0,online,-,99%,8562988001,238453127,685772800,557540571,1741513369,3623316805,2966526910,8562988001,0,8562988001,0,8562988001,0
112Ngt8CfxE9GMbzBSBtL2ewce57S2Zmd9n7QPVsfiVc4fKtC5zY,soft-ebony-python,13ZXWXRSKoaoiR9LwsgKXd2xcR46XPT7QaTenKbpKM1MuF7VzQu,0.0,online,-,99%,321679221292,29978323,750055045,780033368,1134705810,2058325629,3105025336,14138344378,24819742083,85336144693,90071423588,321679221292,0
11yGMamzNPFLBowqsUZEaY71qMzEHLKuRsNsGEj9aGoGoj5hZ8M,soft-raspberry-beetle,13mgPa9mXDqUf98Y8VvJrKtKeWiPqzT8LczD9jqNpZ5ifp1DrC1,0.0,online,-,99%,182877666935,0,3049526930,796554375,3049526930,6594610402,3304731052,26049630690,40179548152,112336097849,69766885593,182877666935,0
